_class,id,headline,title,url,avg_rating
course,3747966,Introduction to Game Design for absolute beginners and people who want to participate in the HisarCS Game Jam.,Intro to Game Design (Game Jam),/course/game-design-game-jam/,4.0
course,3190470,Learning Burp suite in a more efficient manner!,Mastering Burp Suite,/course/mastering-burp-suite/,4.0
course,2656854,Learn the one dough recipe you will ever need to know!,PizzaMaster - How to make the best pizza dough ever,/course/pizzamaster-how-to-make-the-best-pizza-dough-ever/,4.0
course,4182884,Python and Django Framework,Part 2 - Learn Django by Building Invoice Management System,/course/part-2-learn-django-by-building-invoice-management-system/,3.9
course,5268600,Golang for beginners,Golang for beginners,/course/golang-for-beginners-h/,3.65
course,3775344,Scheduling Techniques for Construction Project,Scheduling Techniques for Construction Project,/course/scheduling-techniques-for-construction-project/,4.3
course,1545852,Become an inbound sales expert!,Inbound Sales,/course/inbound-sales/,4.4
course,2663444,Learn how to start to design an industrial automation system (with REAL-LIFE PHOTOS) and which top-notch software to use,Electrical Design in Industrial Automation - The Insight,/course/electrical-design-the-insight/,3.65
course,2778478,Learn how to leverage the power of a Laravel back end API.,Create a CRUD API with Laravel and Postman,/course/create-a-crud-api-with-laravel-and-postman/,4.3
course,980452,A blended course with exercises - learn as you create a working Gift Budget worksheet step by step with the instructor,Super Simple Excel 2016 for Beginners (MS Office 365),/course/super-simple-excel-2016-for-beginners-ms-office-365/,4.4615383
course,4296214,Learn ANSYS,Learn ANSYS Software for Robot Design,/course/learn-ansys-software-for-robot-design/,4.15
course,4071514,Verilog,Hardware Description Languages for Logic Design,/course/hardware-description-languages-for-logic-design/,3.8
course,4458854,"Instructor led style to enable you to understand the ""why"" behind the correct as well as wrong answers.",PMP - Role of Project Manager,/course/pmp-role-of-project-manager/,3.7272727
course,2309482,"Make Professional Ecom , Website, Blog With Simple To Follow Steps Today",Wordpress For Beginners - Create A Pro Site Fast and Easy,/course/wordpress-for-beginners-create-a-pro-site-in-30-minutes/,4.05
course,2086398,Learn the basics of the top tools for keyword research for your SEO.,SEO Tools for Keyword Research - Basics,/course/seo-tools-for-keyword-research-basics/,4.7
course,3949432,Effective Email Marketing strategies to get you more leads and sales and  so you can grow your business.,How To Use EMAIL MARKETING For Business (Content & Tech),/course/how-to-use-email-marketing-for-business/,4.6
course,4884390,"Learn the fundamentals of Azure, and get certified AZ-900 exam",Azure Fundamentals: Describe Azure management and governance,/course/azure-fundamentals-describe-azure-management-and-governance/,3.8
course,3648538,"Get understanding of electric vehicles and learn about leading technologies, development of profitable business mode",Complete Electric Vehicle Course,/course/complete-electric-vehicle-course-a/,3.8
course,2484560,"Create a beautiful POD product page with no coding necessary, then run and track Facebook ads using Pixel",PageFly Complete Print on Demand Shopify Design Course,/course/print-on-demand-shopify-product-sales-page-design-course/,4.35
course,2854292,"Learn everything you need to know to find, analyze, and sell profitable popular big name brand products online in 2020!",Amazon FBA Wholesale / Online Retail in 2020! Step-By-Step!,/course/online-retail-secrets/,4.4
course,2457260,"Google forms, Learn Google forms, Introduction to google forms, Surveys, polls, google apps, G-suite",A beginner's guide to Google forms,/course/how-to-use-google-forms/,4.5
course,301358,Learn how to bake a classic victoria sponge cake in 30 mins. Wow your friends and family! We make it quick and simple.,How To Bake A Cake: Victoria Sponge - Introduction Lesson,/course/how-to-bake-a-cake-victoria-sponge-free-lesson/,4.25
course,4063886,Know Quickly what JavaScript can do. Learn how to use JavaScript to manipulate HTML elments.,Learn JavaScript Basics,/course/what-javascript-can-do/,4.3
course,1044312,Test your CompTIA Network+ N10-007 knowledge with 90+ practice questions and IPv4 addressing review with help if needed.,CompTIA Network+ N10-007 ExamPrep: 90+ Questions+IPv4 Review,/course/free-network-plus-practice-questions/,3.95
course,2933736,Cold email tips to kick outbound sales and lead generation into gear,30 Proven Secrets to Cold Emails That Sell,/course/30-proven-secrets-to-better-cold-emails/,4.15
course,1156208,Getting a great start for your Chinese learning!,Learn Mandarin Chinese Basics with Litao Chinese,/course/learn-mandarin-chinese-basics-hsk-1-part-1/,4.6
course,5151296,Discord Safety Tips + Basic Ethical Hacking,Discord: How To Keep Yourself Safe?,/course/discord-how-to-keep-yourself-safe/,2.625
course,5005814,This course is for new or current traders,How to Trade Price Action using Support/Resistance and Trend,/course/how-to-trade-price-action-using-supportresistance-and-trend/,3.7
course,1747820,Understand Complex Tenses in French and Succeed in your French Classes,French for Middle Schoolers - Part 2,/course/french-for-middle-schoolers-part-2/,3.85
course,2809499,Create Your Dream Business & Ditch the 9-5,How To Start A Profitable Blog 2020 - A Blog That Matters,/course/how-to-start-a-blog-that-matters-create-your-dream-business/,4.4
course,3851732,Go from zero programming experience to creating and solving structural models with Python and JavaScript!,Programming for Structural Engineers (Part 2&3 - JSON & API),/course/programming-for-structural-engineers-part-2-and-3-json-api/,4.6
course,5225718,"Learn what exactly SEO is, and how you can use SEO to grow your business- FAST (A Heavily research-backed Course).",SEO Psychology: A Research-Backed Masterclass 2023 [FREE],/course/what-is-seo-masterclass/,3.95
course,5090008,Create 3 Employee profile grids with different animations,Create profile animations with CSS,/course/create-profile-animations-with-css/,4.2
course,4916452,Correction of frequent malfunctions in android development,Android app development: fixing bugs before creating them,/course/android-app-development-fixing-bugs-before-creating-them/,4.3
course,4448262,A practical guide on Angular Framework for beginners and professionals who wants to jumpstart on Angular.,FREE Angular Course for Beginners & Professionals,/course/free-angular-course-for-beginners-professionals/,3.8333333
course,401968,"How to cloak your affiliate links, track ad clicks, and optimize conversions with LinkTrackr",Affiliate Marketing & Ad Tracking with LinkTrackr,/course/linktrackr-ad-tracking-affiliate-cloaking/,4.2
course,3410468,Quick and easy way to make a good professional looking videos to Impress your audience and to get more qualified leads,Video Marketing Masterclass/ Making fast video using Invideo,/course/video-marketing-masterclass-making-fast-video-using-invideo/,3.65
course,3599416,Learn programming with VB .net,Advanced programming with Visual Basic .Net,/course/advanced-programming-with-visual-basic-net/,3.7
course,4121608,"Multicultural, Oral, Written and Non-Verbal Communication Skills, Difference between Low-Context & High Context Cultures",Communication Skills in Multicultural Environment,/course/intercultural-communication-v/,4.4375
course,1304966,Speed up your performance & take your Photoshop skill to the next level by learning the hidden features inside Photoshop,Photoshop Tips and Tricks,/course/photoshop-tips-and-tricks-youssef-zidan/,4.1
course,3757998,Get Started With Affiliate Marketing In 2021,Affiliate Marketing For Beginners (Step-by-Step Tutorials),/course/affiliate-marketing-for-beginners-step-by-step/,4.05
course,2334890,Learn Generative Adversarial Networks with PyTorch,Generative Adversarial Networks A-Z,/course/deep-generative-learning/,4.45
course,3955796,A guide to acing GCSE music,GCSE Music Theory,/course/gcse-music-theory/,4.8
course,3985862,Industrial Fluid Power,Introduction of Hydraulics and Pneumatics,/course/introduction-of-hydraulics-and-pneumatics/,4.15
course,2843784,Perform Data Cleaning Techniques with the Python Programming Language. Practice and Solution Notebooks included.,Learn Data Cleaning with Python,/course/learn-data-cleaning-with-python/,4.0
course,4608564,"Learn the fundamentals of genuine writing with Elephant Journal's Editor-in-Chief, Waylon Lewis.",You're a Writer.,/course/youre-a-writer/,3.5
course,2064063,Learn professional way to handle Ms Word to increase office productivity,MS Word - Time saving Quick Tips,/course/ms-word-time-saving-pro-tips/,4.05
course,1794472,Learning how to build websites and blogs with WordPress,WordPress 101: A Complete Beginners Guide to WordPress,/course/wordpress-101-course-beginners/,4.5
course,3208537,Techniques of Capital Budgeting,Managing Project With Microsoft Excel,/course/managing-project-with-microsoft-excel/,3.5
course,3990484,a comprehensive example set for getting up to speed fast,CSS 3 Visual Learning,/course/css-3-visual-learning/,4.05
course,3916920,Diving into Recon,Recon For Penetration Testers,/course/recon-for-penetration-testers/,3.95
course,4173378,CCNA routing protocols,Learn CCNA 200-301 Routing and Routing Protocols,/course/learn-ccna-200-301-routing-and-routing-protocols/,4.55
course,5264126,"cloud, cloud models, types of services and use cases",Basics of Cloud,/course/basics-of-cloud/,3.625
course,3628030,"Master the SaaS Marketing Strategies, SaaS Business Concepts, SaaS Sales Funnel, SaaS Metrics, Best Practices & more!",SaaS Marketing Masterclass - Become a Top SaaS Marketer,/course/saas-marketing-masterclass-become-a-top-saas-marketer/,4.0
course,4192444,Learn how to create and launch a podcast for free,The Basic Guide to Starting a Podcast,/course/the-basic-guide-to-starting-a-podcast/,4.05
course,4792176,Become a Professional Cyber Security Analyst,Learn Ethical Haacking From Scratch,/course/learn-ethical-haacking-from-scratch/,3.35
course,255878,"Learn to create fully responsive, mobile optimized advance magazine style websites from scratch with Bootstrap framework",Learn to Create Advance Responsive Websites With Bootstrap,/course/responsive-website-with-bootstrap/,3.55
course,5284032,Upgrade Your English Grammar From Good Enough To Great Using Punctuation Marks Professionally.,English Punctuation Marks,/course/english-punctuation-marks/,4.15
course,719042,Why You're Wasting Your Time On Google Ads To Actually Get Results,Google Ads 2020: The Latest Step-by-Step Guide Training,/course/google-adwords-the-ultimate-beginners-step-by-step-guide/,4.65
course,3799366,A Mini Course,Effective Communication Skills,/course/effective-communication-skills-j/,4.071429
course,212378,Explore the basics of responsive web design and ways to improve front-end performance.,Advanced CSS Development,/course/refactoru-advanced-css-development/,4.45
course,4986982,Find meaning and purpose in your work and unlock your best self,Elevate Your Job Performance,/course/elevate-your-job-performance/,4.6666665
